CustomerID,Recencia,Frequencia,Valor,Recencia_Score,Frequencia_Score,Valor_Score,Total_Score,Segmento
17256.0,107,16,240.0,2,2,2,6,Segmento 3: Clientes regulares
17259.0,148,124,603.37,2,4,3,9,Segmento 2: Clientes potenciais
17262.0,52,12,1253.3600000000001,3,1,4,8,Segmento 3: Clientes regulares
17263.0,208,23,63.440000000000005,1,2,1,4,Segmento 4: Clientes inativos
17265.0,139,127,562.9,2,5,3,10,Segmento 2: Clientes potenciais
17266.0,2,80,310.64,5,4,2,11,Segmento 2: Clientes potenciais
17267.0,127,38,317.62,2,3,2,7,Segmento 3: Clientes regulares
17268.0,108,6,763.64,2,1,3,6,Segmento 3: Clientes regulares
17272.0,42,116,2144.53,3,4,5,12,Segmento 2: Clientes potenciais
17274.0,35,27,111.97999999999999,3,2,1,6,Segmento 3: Clientes regulares
17277.0,228,69,1065.3500000000001,1,4,4,9,Segmento 2: Clientes potenciais
17278.0,241,15,246.04,1,2,2,5,Segmento 3: Clientes regulares
17279.0,58,9,187.82999999999998,3,1,1,5,Segmento 3: Clientes regulares
17282.0,130,94,1703.41,2,4,4,10,Segmento 2: Clientes potenciais
17284.0,60,294,1641.68,3,5,4,12,Segmento 2: Clientes potenciais
17286.0,22,45,153.92,4,3,1,8,Segmento 3: Clientes regulares
17287.0,26,124,1064.11,4,4,4,12,Segmento 2: Clientes potenciais
17288.0,9,142,1419.73,5,5,4,14,Segmento 1: Clientes mais valiosos
17289.0,32,112,936.16,4,4,4,12,Segmento 2: Clientes potenciais
17290.0,4,102,525.24,5,4,3,12,Segmento 2: Clientes potenciais
17291.0,308,1,550.8000000000001,1,1,3,5,Segmento 3: Clientes regulares
17293.0,8,135,1875.1100000000001,5,5,4,14,Segmento 1: Clientes mais valiosos
17295.0,29,69,556.95,4,4,3,11,Segmento 2: Clientes potenciais
17297.0,17,51,131.78,4,3,1,8,Segmento 3: Clientes regulares
17298.0,101,30,498.42,2,3,3,8,Segmento 3: Clientes regulares
17299.0,12,57,669.11,4,3,3,10,Segmento 2: Clientes potenciais
17301.0,21,66,197.63,4,4,1,9,Segmento 2: Clientes potenciais
17302.0,15,81,1119.93,4,4,4,12,Segmento 2: Clientes potenciais
17303.0,361,53,250.04,1,3,2,6,Segmento 3: Clientes regulares
17306.0,11,69,8600.73,5,4,5,14,Segmento 1: Clientes mais valiosos
17307.0,365,1,-152.64000000000001,1,1,1,3,Segmento 4: Clientes inativos
17309.0,95,12,82.75,2,1,1,4,Segmento 4: Clientes inativos
17311.0,78,55,1384.85,2,3,4,9,Segmento 2: Clientes potenciais
17312.0,139,14,644.3,2,1,3,6,Segmento 3: Clientes regulares
17313.0,18,28,2288.13,4,2,5,11,Segmento 2: Clientes potenciais
17314.0,25,136,2514.76,4,5,5,14,Segmento 1: Clientes mais valiosos
17315.0,1,487,6204.46,5,5,5,15,Segmento 1: Clientes mais valiosos
17317.0,46,11,2524.02,3,1,5,9,Segmento 2: Clientes potenciais
17320.0,100,73,1200.6200000000001,2,4,4,10,Segmento 2: Clientes potenciais
17321.0,8,107,700.86,5,4,3,12,Segmento 2: Clientes potenciais
17323.0,15,204,908.99,4,5,3,12,Segmento 2: Clientes potenciais
17324.0,18,50,990.23,4,3,4,11,Segmento 2: Clientes potenciais
17325.0,280,6,96.8,1,1,1,3,Segmento 4: Clientes inativos
17329.0,14,33,523.11,4,3,3,10,Segmento 2: Clientes potenciais
17330.0,23,6,363.9,4,1,2,7,Segmento 3: Clientes regulares
17331.0,124,1,175.2,2,1,1,4,Segmento 4: Clientes inativos
17333.0,86,28,494.25,2,2,3,7,Segmento 3: Clientes regulares
17334.0,301,12,306.6,1,1,2,4,Segmento 4: Clientes inativos
17337.0,151,548,1944.32,2,5,4,11,Segmento 2: Clientes potenciais
17338.0,17,757,6612.18,4,5,5,14,Segmento 1: Clientes mais valiosos
17339.0,94,9,243.36,2,1,2,5,Segmento 3: Clientes regulares
17340.0,9,424,11891.18,5,5,5,15,Segmento 1: Clientes mais valiosos
17341.0,157,183,781.36,2,5,3,10,Segmento 2: Clientes potenciais
17343.0,355,17,193.64,1,2,1,4,Segmento 4: Clientes inativos
17344.0,46,32,160.57,3,3,1,7,Segmento 3: Clientes regulares
17345.0,15,87,537.74,4,4,3,11,Segmento 2: Clientes potenciais
17346.0,4,503,2611.58,5,5,5,15,Segmento 1: Clientes mais valiosos
17347.0,86,1,228.96,2,1,1,4,Segmento 4: Clientes inativos
17348.0,15,215,1159.52,4,5,4,13,Segmento 1: Clientes mais valiosos
17349.0,179,9,110.75,1,1,1,3,Segmento 4: Clientes inativos
17350.0,8,72,1256.19,5,4,4,13,Segmento 1: Clientes mais valiosos
17351.0,36,27,587.15,3,2,3,8,Segmento 3: Clientes regulares
17353.0,129,8,1740.0,2,1,4,7,Segmento 3: Clientes regulares
17354.0,51,16,1393.06,3,2,4,9,Segmento 2: Clientes potenciais
17356.0,312,19,178.22,1,2,1,4,Segmento 4: Clientes inativos
17357.0,24,45,388.14,4,3,2,9,Segmento 2: Clientes potenciais
17358.0,303,59,365.85,1,4,2,7,Segmento 3: Clientes regulares
17359.0,11,15,127.86,5,2,1,8,Segmento 3: Clientes regulares
17360.0,17,132,585.79,4,5,3,12,Segmento 2: Clientes potenciais
17361.0,49,29,488.2,3,2,3,8,Segmento 3: Clientes regulares
17362.0,239,35,312.23,1,3,2,6,Segmento 3: Clientes regulares
17364.0,1,414,4455.73,5,5,5,15,Segmento 1: Clientes mais valiosos
17365.0,13,468,4801.56,4,5,5,14,Segmento 1: Clientes mais valiosos
17367.0,238,34,168.4,1,3,1,5,Segmento 3: Clientes regulares
17368.0,23,128,1349.52,4,5,4,13,Segmento 1: Clientes mais valiosos
17370.0,73,33,446.18,2,3,2,7,Segmento 3: Clientes regulares
17371.0,17,87,423.89,4,4,2,10,Segmento 2: Clientes potenciais
17372.0,41,253,1342.68,3,5,4,12,Segmento 2: Clientes potenciais
17373.0,40,57,646.92,3,3,3,9,Segmento 2: Clientes potenciais
17374.0,219,28,495.77,1,2,3,6,Segmento 3: Clientes regulares
17375.0,190,71,372.5,1,4,2,7,Segmento 3: Clientes regulares
17376.0,71,24,203.2,3,2,1,6,Segmento 3: Clientes regulares
17377.0,24,419,3925.92,4,5,5,14,Segmento 1: Clientes mais valiosos
17379.0,11,83,404.66,5,4,2,11,Segmento 2: Clientes potenciais
17381.0,9,110,20272.43,5,4,5,14,Segmento 1: Clientes mais valiosos
17382.0,65,2,65.4,3,1,1,5,Segmento 3: Clientes regulares
17383.0,4,51,199.29,5,3,1,9,Segmento 2: Clientes potenciais
17384.0,19,15,336.4,4,2,2,8,Segmento 3: Clientes regulares
17385.0,15,47,261.11,4,3,2,9,Segmento 2: Clientes potenciais
17386.0,8,28,2686.42,5,2,5,12,Segmento 2: Clientes potenciais
17387.0,20,78,784.11,4,4,3,11,Segmento 2: Clientes potenciais
17388.0,78,15,1259.56,2,2,4,8,Segmento 3: Clientes regulares
17389.0,1,224,31300.079999999998,5,5,5,15,Segmento 1: Clientes mais valiosos
17391.0,164,3,508.8,2,1,3,6,Segmento 3: Clientes regulares
17392.0,307,62,457.91,1,4,2,7,Segmento 3: Clientes regulares
17394.0,219,4,203.86999999999998,1,1,1,3,Segmento 4: Clientes inativos
17396.0,39,27,7330.8,3,2,5,10,Segmento 2: Clientes potenciais
17397.0,22,92,696.41,4,4,3,11,Segmento 2: Clientes potenciais
17398.0,115,38,653.38,2,3,3,8,Segmento 3: Clientes regulares
17400.0,126,213,2129.96,2,5,5,12,Segmento 2: Clientes potenciais
17402.0,5,59,2633.85,5,4,5,14,Segmento 1: Clientes mais valiosos
17403.0,36,33,281.62,3,3,2,8,Segmento 3: Clientes regulares
17404.0,4,201,30300.82,5,5,5,15,Segmento 1: Clientes mais valiosos
17405.0,1,94,967.22,5,4,4,13,Segmento 1: Clientes mais valiosos
17406.0,330,116,1928.72,1,4,4,9,Segmento 2: Clientes potenciais
17408.0,163,2,32.65,2,1,1,4,Segmento 4: Clientes inativos
17409.0,185,13,771.85,1,1,3,5,Segmento 3: Clientes regulares
17410.0,16,64,1214.72,4,4,4,12,Segmento 2: Clientes potenciais
17411.0,12,43,748.94,4,3,3,10,Segmento 2: Clientes potenciais
17412.0,3,66,1258.06,5,4,4,13,Segmento 1: Clientes mais valiosos
17414.0,44,6,778.0,3,1,3,7,Segmento 3: Clientes regulares
17415.0,80,14,507.84,2,1,3,6,Segmento 3: Clientes regulares
17416.0,30,271,6838.34,4,5,5,14,Segmento 1: Clientes mais valiosos
17418.0,42,30,463.46000000000004,3,3,2,8,Segmento 3: Clientes regulares
17419.0,11,208,4200.97,5,5,5,15,Segmento 1: Clientes mais valiosos
17420.0,50,30,598.83,3,3,3,9,Segmento 2: Clientes potenciais
17422.0,16,135,1853.1299999999999,4,5,4,13,Segmento 1: Clientes mais valiosos
17423.0,45,28,663.63,3,2,3,8,Segmento 3: Clientes regulares
17425.0,19,43,759.17,4,3,3,10,Segmento 2: Clientes potenciais
17426.0,4,272,5022.26,5,5,5,15,Segmento 1: Clientes mais valiosos
17427.0,72,2,100.8,2,1,1,4,Segmento 4: Clientes inativos
17428.0,1,343,17078.45,5,5,5,15,Segmento 1: Clientes mais valiosos
17429.0,121,42,512.12,2,3,3,8,Segmento 3: Clientes regulares
17430.0,33,14,265.76,3,1,2,6,Segmento 3: Clientes regulares
17431.0,313,43,403.3,1,3,2,6,Segmento 3: Clientes regulares
17432.0,18,48,365.76,4,3,2,9,Segmento 2: Clientes potenciais
17433.0,88,54,303.15999999999997,2,3,2,7,Segmento 3: Clientes regulares
17434.0,2,138,2333.42,5,5,5,15,Segmento 1: Clientes mais valiosos
17436.0,2,9,216.29999999999998,5,1,1,7,Segmento 3: Clientes regulares
17438.0,247,19,378.3,1,2,2,5,Segmento 3: Clientes regulares
17440.0,148,8,177.1,2,1,1,4,Segmento 4: Clientes inativos
17442.0,29,140,2210.2599999999998,4,5,5,14,Segmento 1: Clientes mais valiosos
17443.0,220,1,534.24,1,1,3,5,Segmento 3: Clientes regulares
17444.0,148,135,2940.04,2,5,5,12,Segmento 2: Clientes potenciais
17446.0,177,9,120.9,2,1,1,4,Segmento 4: Clientes inativos
17447.0,40,36,541.53,3,3,3,9,Segmento 2: Clientes potenciais
17448.0,145,1,-4287.63,2,1,1,4,Segmento 4: Clientes inativos
17449.0,2,279,2504.86,5,5,5,15,Segmento 1: Clientes mais valiosos
17450.0,8,351,187482.17,5,5,5,15,Segmento 1: Clientes mais valiosos
17451.0,1,107,1648.95,5,4,4,13,Segmento 1: Clientes mais valiosos
17453.0,18,19,486.71999999999997,4,2,3,9,Segmento 2: Clientes potenciais
17454.0,192,61,517.53,1,4,3,8,Segmento 3: Clientes regulares
17455.0,204,8,131.7,1,1,1,3,Segmento 4: Clientes inativos
17456.0,365,17,249.86,1,2,2,5,Segmento 3: Clientes regulares
17457.0,127,19,1737.7,2,2,4,8,Segmento 3: Clientes regulares
17458.0,15,54,316.5,4,3,2,9,Segmento 2: Clientes potenciais
17459.0,43,111,657.3,3,4,3,10,Segmento 2: Clientes potenciais
17460.0,79,37,452.63,2,3,2,7,Segmento 3: Clientes regulares
17461.0,23,111,757.46,4,4,3,11,Segmento 2: Clientes potenciais
17462.0,51,28,662.94,3,2,3,8,Segmento 3: Clientes regulares
17463.0,16,219,1881.36,4,5,4,13,Segmento 1: Clientes mais valiosos
17464.0,158,9,289.96000000000004,2,1,2,5,Segmento 3: Clientes regulares
17466.0,10,41,763.28,5,3,3,11,Segmento 2: Clientes potenciais
17468.0,10,5,137.0,5,1,1,7,Segmento 3: Clientes regulares
17469.0,16,90,1843.06,4,4,4,12,Segmento 2: Clientes potenciais
17470.0,45,78,1125.07,3,4,4,11,Segmento 2: Clientes potenciais
17472.0,191,181,710.29,1,5,3,9,Segmento 2: Clientes potenciais
17475.0,79,14,194.37,2,1,1,4,Segmento 4: Clientes inativos
17480.0,74,31,506.51,2,3,3,8,Segmento 3: Clientes regulares
17481.0,4,83,1249.34,5,4,4,13,Segmento 1: Clientes mais valiosos
17483.0,65,21,414.04,3,2,2,7,Segmento 3: Clientes regulares
17486.0,261,24,396.87,1,2,2,5,Segmento 3: Clientes regulares
17489.0,59,29,376.64,3,2,2,7,Segmento 3: Clientes regulares
17490.0,1,86,1926.8799999999999,5,4,4,13,Segmento 1: Clientes mais valiosos
17491.0,1,110,3541.92,5,4,5,14,Segmento 1: Clientes mais valiosos
17492.0,248,12,374.57,1,1,2,4,Segmento 4: Clientes inativos
17495.0,8,27,497.56,5,2,3,10,Segmento 2: Clientes potenciais
17496.0,359,10,271.05,1,1,2,4,Segmento 4: Clientes inativos
17498.0,76,17,272.22,2,2,2,6,Segmento 3: Clientes regulares
17499.0,290,40,622.88,1,3,3,7,Segmento 3: Clientes regulares
17500.0,17,5,1138.0,4,1,4,9,Segmento 2: Clientes potenciais
17501.0,221,18,288.6,1,2,2,5,Segmento 3: Clientes regulares
17502.0,9,28,689.1,5,2,3,10,Segmento 2: Clientes potenciais
17503.0,3,38,558.96,5,3,3,11,Segmento 2: Clientes potenciais
17504.0,206,140,2745.2799999999997,1,5,5,11,Segmento 2: Clientes potenciais
17505.0,162,52,1145.84,2,3,4,9,Segmento 2: Clientes potenciais
17506.0,70,16,294.29,3,2,2,7,Segmento 3: Clientes regulares
17507.0,262,88,605.58,1,4,3,8,Segmento 3: Clientes regulares
17508.0,281,22,387.31,1,2,2,5,Segmento 3: Clientes regulares
17509.0,58,369,6100.74,3,5,5,13,Segmento 1: Clientes mais valiosos
17510.0,25,20,308.48,4,2,2,8,Segmento 3: Clientes regulares
17511.0,3,1076,88125.38,5,5,5,15,Segmento 1: Clientes mais valiosos
17512.0,29,106,2920.04,4,4,5,13,Segmento 1: Clientes mais valiosos
17513.0,72,6,513.2,2,1,3,6,Segmento 3: Clientes regulares
17514.0,128,40,208.65,2,3,1,6,Segmento 3: Clientes regulares
17515.0,31,87,639.02,4,4,3,11,Segmento 2: Clientes potenciais
17516.0,15,137,768.08,4,5,3,12,Segmento 2: Clientes potenciais
17517.0,309,11,153.94,1,1,1,3,Segmento 4: Clientes inativos
17519.0,17,83,1839.07,4,4,4,12,Segmento 2: Clientes potenciais
17520.0,54,30,546.81,3,3,3,9,Segmento 2: Clientes potenciais
17521.0,24,46,721.9599999999999,4,3,3,10,Segmento 2: Clientes potenciais
17522.0,2,73,1070.71,5,4,4,13,Segmento 1: Clientes mais valiosos
17523.0,11,33,652.74,5,3,3,11,Segmento 2: Clientes potenciais
17524.0,361,6,145.0,1,1,1,3,Segmento 4: Clientes inativos
17525.0,360,9,422.70000000000005,1,1,2,4,Segmento 4: Clientes inativos
17526.0,1,23,706.7,5,2,3,10,Segmento 2: Clientes potenciais
17527.0,54,49,888.86,3,3,3,9,Segmento 2: Clientes potenciais
17528.0,1,260,3540.1,5,5,5,15,Segmento 1: Clientes mais valiosos
17530.0,1,394,2385.0,5,5,5,15,Segmento 1: Clientes mais valiosos
17531.0,121,15,293.45,2,2,2,6,Segmento 3: Clientes regulares
17534.0,54,9,223.36,3,1,1,5,Segmento 3: Clientes regulares
17535.0,280,13,164.4,1,1,1,3,Segmento 4: Clientes inativos
17536.0,177,3,76.5,2,1,1,4,Segmento 4: Clientes inativos
17537.0,30,75,897.62,4,4,3,11,Segmento 2: Clientes potenciais
17538.0,26,9,98.42,4,1,1,6,Segmento 3: Clientes regulares
17540.0,9,26,570.4,5,2,3,10,Segmento 2: Clientes potenciais
17542.0,270,25,170.75,1,2,1,4,Segmento 4: Clientes inativos
17545.0,43,145,645.96,3,5,3,11,Segmento 2: Clientes potenciais
17547.0,372,2,-11.8,1,1,1,3,Segmento 4: Clientes inativos
17548.0,218,17,-141.48,1,2,1,4,Segmento 4: Clientes inativos
17549.0,24,6,148.86,4,1,1,6,Segmento 3: Clientes regulares
17550.0,197,42,267.16,1,3,2,6,Segmento 3: Clientes regulares
17551.0,359,43,306.84,1,3,2,6,Segmento 3: Clientes regulares
17552.0,43,51,909.96,3,3,4,10,Segmento 2: Clientes potenciais
17553.0,130,2,1487.6,2,1,4,7,Segmento 3: Clientes regulares
17554.0,1,88,1952.45,5,4,4,13,Segmento 1: Clientes mais valiosos
17555.0,20,106,483.26,4,4,3,11,Segmento 2: Clientes potenciais
17556.0,206,6,157.9,1,1,1,3,Segmento 4: Clientes inativos
17557.0,14,34,541.46,4,3,3,10,Segmento 2: Clientes potenciais
17560.0,95,27,854.95,2,2,3,7,Segmento 3: Clientes regulares
17561.0,19,46,167.62,4,3,1,8,Segmento 3: Clientes regulares
17562.0,14,64,1107.38,4,4,4,12,Segmento 2: Clientes potenciais
17564.0,24,49,454.01,4,3,2,9,Segmento 2: Clientes potenciais
17566.0,8,152,901.21,5,5,3,13,Segmento 1: Clientes mais valiosos
17567.0,7,177,4012.56,5,5,5,15,Segmento 1: Clientes mais valiosos
17569.0,332,29,344.14,1,2,2,5,Segmento 3: Clientes regulares
17571.0,50,299,1498.51,3,5,4,12,Segmento 2: Clientes potenciais
17572.0,71,12,226.75000000000003,3,1,1,5,Segmento 3: Clientes regulares
17573.0,29,26,362.9,4,2,2,8,Segmento 3: Clientes regulares
17574.0,243,8,185.65,1,1,1,3,Segmento 4: Clientes inativos
17576.0,8,417,3457.78,5,5,5,15,Segmento 1: Clientes mais valiosos
17578.0,191,6,124.74,1,1,1,3,Segmento 4: Clientes inativos
17579.0,5,52,440.2,5,3,2,10,Segmento 2: Clientes potenciais
17580.0,253,45,215.72,1,3,1,5,Segmento 3: Clientes regulares
17581.0,1,452,10736.11,5,5,5,15,Segmento 1: Clientes mais valiosos
17582.0,236,29,175.27,1,2,1,4,Segmento 4: Clientes inativos
17584.0,7,36,1227.3,5,3,4,12,Segmento 2: Clientes potenciais
17585.0,109,214,1133.07,2,5,4,11,Segmento 2: Clientes potenciais
17588.0,100,23,1240.2,2,2,4,8,Segmento 3: Clientes regulares
17589.0,60,253,2404.17,3,5,5,13,Segmento 1: Clientes mais valiosos
17590.0,2,201,1479.22,5,5,4,14,Segmento 1: Clientes mais valiosos
17591.0,73,167,2215.02,2,5,5,12,Segmento 2: Clientes potenciais
17593.0,4,215,3911.56,5,5,5,15,Segmento 1: Clientes mais valiosos
17594.0,85,50,993.18,2,3,4,9,Segmento 2: Clientes potenciais
17595.0,12,83,388.79,4,4,2,10,Segmento 2: Clientes potenciais
17596.0,23,270,2827.93,4,5,5,14,Segmento 1: Clientes mais valiosos
17597.0,214,55,2044.3700000000001,1,3,5,9,Segmento 2: Clientes potenciais
17600.0,18,13,161.67000000000002,4,1,1,6,Segmento 3: Clientes regulares
17601.0,239,9,116.00999999999999,1,1,1,3,Segmento 4: Clientes inativos
17602.0,2,565,5050.77,5,5,5,15,Segmento 1: Clientes mais valiosos
17603.0,50,15,-1165.3,3,2,1,6,Segmento 3: Clientes regulares
17604.0,217,63,309.36,1,4,2,7,Segmento 3: Clientes regulares
17608.0,33,59,193.42,3,4,1,8,Segmento 3: Clientes regulares
17609.0,41,238,1103.92,3,5,4,12,Segmento 2: Clientes potenciais
17611.0,4,582,3947.87,5,5,5,15,Segmento 1: Clientes mais valiosos
17612.0,53,142,1992.76,3,5,4,12,Segmento 2: Clientes potenciais
17613.0,23,319,4509.37,4,5,5,14,Segmento 1: Clientes mais valiosos
17614.0,57,100,390.07,3,4,2,9,Segmento 2: Clientes potenciais
17615.0,130,14,329.6,2,1,2,5,Segmento 3: Clientes regulares
17616.0,174,3,571.1999999999999,2,1,3,6,Segmento 3: Clientes regulares
17618.0,6,78,971.58,5,4,4,13,Segmento 1: Clientes mais valiosos
17619.0,312,77,218.52,1,4,1,6,Segmento 3: Clientes regulares
17620.0,60,4,81.44,3,1,1,5,Segmento 3: Clientes regulares
17621.0,21,27,1336.1,4,2,4,10,Segmento 2: Clientes potenciais
17623.0,33,33,527.0500000000001,3,3,3,9,Segmento 2: Clientes potenciais
17624.0,15,50,843.48,4,3,3,10,Segmento 2: Clientes potenciais
17625.0,18,315,2047.0,4,5,5,14,Segmento 1: Clientes mais valiosos
17628.0,81,5,75.75,2,1,1,4,Segmento 4: Clientes inativos
17629.0,6,124,1784.12,5,4,4,13,Segmento 1: Clientes mais valiosos
17630.0,170,26,503.59999999999997,2,2,3,7,Segmento 3: Clientes regulares
17631.0,2,39,528.33,5,3,3,11,Segmento 2: Clientes potenciais
17633.0,31,72,1242.34,4,4,4,12,Segmento 2: Clientes potenciais
17634.0,36,297,2361.9700000000003,3,5,5,13,Segmento 1: Clientes mais valiosos
17636.0,9,24,265.93,5,2,2,9,Segmento 2: Clientes potenciais
17637.0,31,35,547.0600000000001,4,3,3,10,Segmento 2: Clientes potenciais
17639.0,276,7,108.5,1,1,1,3,Segmento 4: Clientes inativos
17640.0,87,5,621.66,2,1,3,6,Segmento 3: Clientes regulares
17642.0,120,40,712.29,2,3,3,8,Segmento 3: Clientes regulares
17643.0,373,8,101.55,1,1,1,3,Segmento 4: Clientes inativos
17644.0,1,169,2768.98,5,5,5,15,Segmento 1: Clientes mais valiosos
17646.0,219,54,995.6600000000001,1,3,4,8,Segmento 3: Clientes regulares
17647.0,65,7,133.06,3,1,1,5,Segmento 3: Clientes regulares
17648.0,61,92,1789.55,3,4,4,11,Segmento 2: Clientes potenciais
17649.0,135,53,861.74,2,3,3,8,Segmento 3: Clientes regulares
17650.0,21,8,166.08,4,1,1,6,Segmento 3: Clientes regulares
17651.0,12,239,3886.67,4,5,5,14,Segmento 1: Clientes mais valiosos
17652.0,25,270,4737.13,4,5,5,14,Segmento 1: Clientes mais valiosos
17653.0,29,50,1175.88,4,3,4,11,Segmento 2: Clientes potenciais
17654.0,277,22,117.55,1,2,1,4,Segmento 4: Clientes inativos
17655.0,11,93,2571.7400000000002,5,4,5,14,Segmento 1: Clientes mais valiosos
17656.0,73,82,1674.69,2,4,4,10,Segmento 2: Clientes potenciais
17658.0,11,23,485.88,5,2,3,10,Segmento 2: Clientes potenciais
17659.0,4,161,2954.75,5,5,5,15,Segmento 1: Clientes mais valiosos
17660.0,141,45,196.0,2,3,1,6,Segmento 3: Clientes regulares
17663.0,26,90,1788.27,4,4,4,12,Segmento 2: Clientes potenciais
17664.0,19,43,604.64,4,3,3,10,Segmento 2: Clientes potenciais
17666.0,4,18,728.16,5,2,3,10,Segmento 2: Clientes potenciais
17667.0,66,117,2055.51,3,4,5,12,Segmento 2: Clientes potenciais
17668.0,1,15,347.75,5,2,2,9,Segmento 2: Clientes potenciais
17669.0,43,68,3406.7200000000003,3,4,5,12,Segmento 2: Clientes potenciais
17670.0,228,11,205.7,1,1,1,3,Segmento 4: Clientes inativos
17671.0,16,61,1284.08,4,4,4,12,Segmento 2: Clientes potenciais
17672.0,44,115,3106.62,3,4,5,12,Segmento 2: Clientes potenciais
17673.0,1,228,1622.22,5,5,4,14,Segmento 1: Clientes mais valiosos
17674.0,74,27,551.04,2,2,3,7,Segmento 3: Clientes regulares
17675.0,1,721,20098.1,5,5,5,15,Segmento 1: Clientes mais valiosos
17676.0,4,79,1383.27,5,4,4,13,Segmento 1: Clientes mais valiosos
17677.0,2,321,16219.22,5,5,5,15,Segmento 1: Clientes mais valiosos
17678.0,264,16,298.11,1,2,2,5,Segmento 3: Clientes regulares
17679.0,53,30,1992.1100000000001,3,3,4,10,Segmento 2: Clientes potenciais
17680.0,24,11,184.4,4,1,1,6,Segmento 3: Clientes regulares
17682.0,10,119,2459.33,5,4,5,14,Segmento 1: Clientes mais valiosos
17684.0,44,15,239.41,3,2,2,7,Segmento 3: Clientes regulares
17685.0,17,130,3191.53,4,5,5,14,Segmento 1: Clientes mais valiosos
17686.0,7,286,5739.46,5,5,5,15,Segmento 1: Clientes mais valiosos
17690.0,30,258,4748.45,4,5,5,14,Segmento 1: Clientes mais valiosos
17691.0,358,19,290.40000000000003,1,2,2,5,Segmento 3: Clientes regulares
17692.0,127,47,733.4399999999999,2,3,3,8,Segmento 3: Clientes regulares
17693.0,136,18,187.02,2,2,1,5,Segmento 3: Clientes regulares
17694.0,142,15,283.12,2,2,2,6,Segmento 3: Clientes regulares
17695.0,132,35,765.34,2,3,3,8,Segmento 3: Clientes regulares
17696.0,38,126,2201.05,3,5,5,13,Segmento 1: Clientes mais valiosos
17697.0,236,19,338.95,1,2,2,5,Segmento 3: Clientes regulares
17698.0,261,8,154.95,1,1,1,3,Segmento 4: Clientes inativos
17700.0,17,146,2508.89,4,5,5,14,Segmento 1: Clientes mais valiosos
17701.0,253,24,417.95,1,2,2,5,Segmento 3: Clientes regulares
17702.0,30,80,1719.72,4,4,4,12,Segmento 2: Clientes potenciais
17703.0,35,55,798.74,3,3,3,9,Segmento 2: Clientes potenciais
17704.0,169,31,885.19,2,3,3,8,Segmento 3: Clientes regulares
17705.0,3,108,1781.12,5,4,4,13,Segmento 1: Clientes mais valiosos
17706.0,4,395,10097.37,5,5,5,15,Segmento 1: Clientes mais valiosos
17707.0,185,5,152.4,1,1,1,3,Segmento 4: Clientes inativos
17708.0,188,35,267.08,1,3,2,6,Segmento 3: Clientes regulares
17709.0,170,7,137.45,2,1,1,4,Segmento 4: Clientes inativos
17711.0,11,23,385.1,5,2,2,9,Segmento 2: Clientes potenciais
17712.0,45,29,522.91,3,2,3,8,Segmento 3: Clientes regulares
17714.0,321,10,153.0,1,1,1,3,Segmento 4: Clientes inativos
17715.0,201,1,326.4,1,1,2,4,Segmento 4: Clientes inativos
17716.0,23,254,5505.79,4,5,5,14,Segmento 1: Clientes mais valiosos
17718.0,232,6,139.35,1,1,1,3,Segmento 4: Clientes inativos
17719.0,38,278,5367.8,3,5,5,13,Segmento 1: Clientes mais valiosos
17720.0,26,50,1195.94,4,3,4,11,Segmento 2: Clientes potenciais
17722.0,96,120,2380.64,2,4,5,11,Segmento 2: Clientes potenciais
17723.0,127,10,3276.4000000000005,2,1,5,8,Segmento 3: Clientes regulares
17724.0,58,45,995.6500000000001,3,3,4,10,Segmento 2: Clientes potenciais
17725.0,16,198,3371.13,4,5,5,14,Segmento 1: Clientes mais valiosos
17727.0,9,67,1042.55,5,4,4,13,Segmento 1: Clientes mais valiosos
17728.0,4,169,2515.68,5,5,5,15,Segmento 1: Clientes mais valiosos
17730.0,3,220,5288.83,5,5,5,15,Segmento 1: Clientes mais valiosos
17731.0,79,83,878.2,2,4,3,9,Segmento 2: Clientes potenciais
17732.0,373,18,303.97,1,2,2,5,Segmento 3: Clientes regulares
17733.0,39,35,692.19,3,3,3,9,Segmento 2: Clientes potenciais
17734.0,54,43,700.63,3,3,3,9,Segmento 2: Clientes potenciais
17735.0,2,690,13110.02,5,5,5,15,Segmento 1: Clientes mais valiosos
17736.0,9,26,337.49,5,2,2,9,Segmento 2: Clientes potenciais
17737.0,9,10,168.24,5,1,1,7,Segmento 3: Clientes regulares
17738.0,19,99,1863.35,4,4,4,12,Segmento 2: Clientes potenciais
17739.0,12,48,2786.05,4,3,5,12,Segmento 2: Clientes potenciais
17742.0,113,15,355.11,2,2,2,6,Segmento 3: Clientes regulares
17744.0,4,137,2291.08,5,5,5,15,Segmento 1: Clientes mais valiosos
17746.0,235,8,98.8,1,1,1,3,Segmento 4: Clientes inativos
17747.0,100,2,64.65,2,1,1,4,Segmento 4: Clientes inativos
17749.0,178,35,674.52,2,3,3,8,Segmento 3: Clientes regulares
17750.0,5,193,1797.57,5,5,4,14,Segmento 1: Clientes mais valiosos
17752.0,359,1,80.64,1,1,1,3,Segmento 4: Clientes inativos
17754.0,1,93,1739.92,5,4,4,13,Segmento 1: Clientes mais valiosos
17757.0,1,742,5585.49,5,5,5,15,Segmento 1: Clientes mais valiosos
17758.0,19,412,3456.7000000000003,4,5,5,14,Segmento 1: Clientes mais valiosos
